document,paragraph_number,text,label
ME-17-05-633-549,73,"אין קשר כל שהוא בין האירועים וכל אחד מהם עומד בפני עצמו (ראו למשל ניתוח הנושא בע""פ 2375/15 שנדון במאוחד עם ע""פ 2377/15 נס נגד מדינת ישראל [פורסם בנבו] (22.2.2018).",0
ME-17-05-633-549,75,"לעניין זה ראו ע""פ 9702/16 אבו אלוליאיה נ' מדינת ישראל, [פורסם בנבו] באותו מקרה הורשע הנאשם בעבירה של נשיאת והובלת תת מקלע מאולתר ותחמושת בלא רשות. הוא נדון ל-18 חודשי מאסר בפועל וכך נקבע:",1
ME-17-05-633-549,77,"בע""פ 5004/17 מדינת ישראל נגד אלעטאונה  [פורסם בנבו] (20.11.2017) החמיר בית המשפט העליון בעונשו של המשיב שהחזיק ברובה ושני אקדחים והעמיד את עונשו על 12 חודשי מאסר בפועל (חלף 6 חודשי עבודות שירות שהטיל בית משפט קמא).",1
ME-17-05-633-549,97,"בע""פ 2243/17 אכראם נגד מדינת  ישראל [פורסם בנבו] (29.10.2017) נדחה ערעורו של המשיב שהחזיק באקדח ותחמושת ונטל ונשא את הנשק ברכבו, אותו נאשם נדון ל-12 חודשי מאסר.",1
ME-17-09-38154-771,33,"בע""פ 135/17 מדינת ישראל נגד בסל [פורסם בנבו] (8.3.2017), הורשע הנאשם בהחזקה ונשיאה של נשק, תת מקלע מאולתר בו החזיק למשך שבוע ימים. הנאשם היה צעיר כבן 20 שנה וחצי. בית המשפט קמא דן אותו ל-12 חודשי מאסר בפועל. בית המשפט העליון החמיר בעונשו והעמידו על 18 חודשי מאסר בפועל וכך קבע:",1
ME-17-09-38154-771,35,"אין להתעלם כי העבירות בנשק בוצעו ביחד עם עבירות של הסעת תושב הרשות הפלסתינאית ששהה בישראל שלא כדין והחזיק בנשק, עבירת הסעת שב""ח מצדיקה לכשעצמה עונש של מאסר בפועל ובמיוחד שהוא מחזיק בידו נשק, יורה בו ומוכר אותו לאדם זר בנוכחות הנאשם (ראו לענין זה ע""פ  617/15 מונתסר נ' מדינת ישראל [פורסם בנבו] (‏2.4.2015)).",0
ME-17-09-38154-771,82,"הסניגור הפנה בין היתר, לת""פ 3622-10-13 מדינת ישראל נגד   עמאש [פורסם בנבו] (5.5.2015)  שנדון בפניי בו קבעתי מתחם ענישה בין 8 ל-24 חודשי מאסר בפועל, העבירה הייתה של נשיאה והובלה של נשק מסוג תת מקלע דמוי קארל גוסטב (בעת קביעת העונש המתאים חרגתי מהמתחם משיקולי שיקום).",1
ME-17-09-38154-771,83,"בטרם סיום- הנאשם היה עצור באיזוק אלקטרוני מיום 26.3.2017 ועד ליום 18.10.2017, תקופה מעצר זו לא תנוכה מתקופת המאסר שאטיל על הנאשם. אך אתחשב בה בעת קביעת העונש המתאים  (ראו לענין זה ע""פ 7768/15 פלוני נ' מדינת ישראל [פורסם בנבו] (20.4.2016); ע""פ 8547/15, מדינת ישראל נ' מחאג'נה [פורסם בנבו] (5.6.2016)). ",0
ME-17-09-38154-771,88,"14.	לעניין מדיניות הענישה ייאמר, כי בית-המשפט העליון קורא להחמרה בענישה של כל המעורבים בפעילות פלילית בנשק, אם כי בהדרגה. ראו, למשל, דבריה של כב' השופטת ארבל בע""פ סלימאן:",0
ME-17-02-51038-581,9,"ע""פ 761/07 מדינת ישראל נגד אדרי [22.02.07], בו נדון עניינו של מערער, בעל הרשעות קודמות, ""חלקן לא פשוטות בכלל"" (שם, בפסיקה לפני האחרונה), אשר נעצר על-ידי שוטרים לבדיקה ונמצא מחזיק באקדח, מחסנית ותחמושת עטופים בגרב ומוסתרים בתחתוניו. בית-המשפט המחוזי גזר על המערער שנת מאסר בפועל, וערעור המדינה התקבל תוך שעונשו הועמד על שנתיים מאסר בפועל.",1
ME-17-02-51038-581,11,"ע""פ 4135/16 נאסר נ' מדינת ישראל [22.2.17] - בית המשפט המחוזי הרשיע את המערער על יסוד הודאתו, במסגרת הסדר טיעון, בעבירות של החזקה והובלת נשק שלא כדין ונהיגה בזמן פסילה בכך, שהוא קיבל לידיו אקדח, שתי מחסניות ו-13 כדורים, החביא אותם בבית במשך 10 ימים והוביל אותם, ביחד עם אחר, ברכבו, עד שנעצר על ידי המשטרה, בטרם ביצע את שתכנן. בית המשפט קבע כי יש להחמיר בענישה נוכח ריבוי המקרים וחומרת המעשים וקבע כי מתחם העונש ההולם בעניינו של המערער נע בין 18 לבין 40 חודשי מאסר בפועל. נוכח גילו הצעיר של המערער, הודאתו ולקיחת האחריות, והעובדה שמדובר במאסרו הראשון, הוטל עליו עונש כולל (בגין עבירות הנשק והנהיגה) של 30 חודשי מאסר בפועל לצד עונשים נלווים. בבית-המשפט העליון חזר בו המערער מהערעור על חומרת העונש.",1
ME-17-02-51038-581,21,"ע""פ 4329/10 פלוני נגד מדינת ישראל [25.10.10], בו אושר עונש של 20 חודשי מאסר בפועל למערער – סטודנט נעדר עבר פלילי, אשר החזיק ברכבו באקדח טעון בתחמושת במצב נצור.",1
ME-17-02-51038-581,51,"ת""פ (מחוזי תל-אביב) 6904-12-14 מדינת ישראל נגד כבהא [30.4.15], בו הורשע הנאשם בעבירות נשיאת נשק והחזקת סם לשימוש עצמי בכך שהוביל רובה מאולתר מסוג ""קרל גוסטב"" יחד עם מחסנית וכדורים כשהוא עטוף בבגדים. הנאשם, בגיר-צעיר, הביע חרטה על מעשיו, טען כי החזיק בנשק לצורך הגנה עצמית ונדון לעונש של 18 חודשי מאסר בפועל. ",1
ME-17-02-51038-581,68,"ע""פ 3156/11 זראיעה נ' מדינת ישראל [21.2.12]: המערער הורשע על פי הודאתו בעבירות של נשיאה והובלת אקדח טעון במחסנית עם כדורים, וקופסאות עם כדורי אקדח בקוטר 9 מ""מ, שאותם הסליק ברכבו, והסתייעות ברכב לביצוע פשע. בגין אלה, הטיל בית משפט קמא על המערער 24 חודשי מאסר בפועל ועונשים נלווים. בית המשפט העליון דחה את ערעורו וקבע כי עונשו של המערער מאזן נכונה בין חומרת המעשים לנסיבותיו האישיות של המערער (הודאה, חרטה והעדר עבר פלילי רלוונטי).",1
ME-17-02-51038-581,80,"ת""פ (מחוזי חיפה) 21163-03-11 מדינת ישראל נ' אלמקייס [14.7.11]: הנאשמים הורשעו על יסוד הודאתם במסגרת הסדר טיעון בנשיאה והובלת נשק (תת מקלע מאולתר) ובתוכו מחסנית ותחמושת ברכב, כאשר נאשם 2 הורשע רק בסיוע לביצוע העבירות. לשני הנאשמים היה עבר פלילי, אך עברו של נאשם 2 הוא מכביד יותר. בית המשפט הטיל על נאשם 1 - 15 חודשי מאסר בפועל, ועל נאשם 2 - 8 חודשי מאסר בפועל. ",1
ME-17-02-51038-581,85,"הסניגור הגיש לעיוני את ת""פ (מחוזי ב""ש) 54801-06-15 מדינת ישראל נגד אלעטאונה [8.5.17], שעניינו נשיאת רובה מסוג רוס""ר M16 ושני אקדחים חצי אוטומטיים, כשלבסוף התביעה קיבלה את הודאת הנאשם כי רכש את כלי הנשק לאירועי חתונות.  בית המשפט המחוזי קבע מתחם ענישה שנע בין 12 ל- 36 חודשי מאסר, אך החליט לחרוג מהמתחם בשל שיקולי שיקום והשית על הנאשם, צעיר בן 21, נעדר עבר פלילי, עונש של 6 חודשי מאסר בעבודות שירות על בסיס המלצות שירות המבחן. ",1
ME-17-02-51038-581,88,"יצוין, שעיון במאגרי הפסיקה מעלה, כי המדינה הגישה ערעור על קולת העונש, ובע""פ 5004/17 מדינת ישראל נגד אלעטאונה [20.11.17], נקבע כי העונש שהושת על המשיב חורג עד מאוד לקולה, בהינתן בכך שמדובר בהחזקת שלושה כלי נשק, אחד מהם רוס""ר M16. צוין, כי רק בשל הכלל לפיו אין דרכה של ערכאת ערעור למצות את העונש, הוחמר עונשו של המשיב ל - 12 חודשי מאסר בפועל.",1
ME-17-02-51038-581,90,"18.	ב""כ הנאשם עתר לחרוג ממתחם העונש ההולם מטעמי שיקום לפי סעיף 40ד' לחוק העונשין. נוכח אופי העבירות בהן הורשע הנאשם והיותן מכת מדינה ומכת איזור, עסקינן בעבירות בעלות חומרה יתרה, ולכן, על-פי האמור בסעיף 40ד'(ב) לחוק העונשין, ההתחשבות בשיקול השיקומי תיעשה רק בנסיבות מיוחדות ויוצאות דופן, ולאחר שבית המשפט שוכנע שהן גוברות על הצורך לקבוע את העונש במתחם העונש ההולם. למרות שעסקינן בנאשם נעדר עבר פלילי, וחרף המלצת שירות המבחן (העומדת בסתירה מסוימת לעמדתו הממזערת של הנאשם), עיון בתכני התסקירים מעלה, כי עד היום, חרף היותו בקשר ממושך עם שירות המבחן, הנאשם מצוי בשלב ראשוני לבחינה ביקורתית של העבירות שביצע, ולא סיפק הסבר קוהרנטי לרקע לביצוע העבירות. אמנם, לזכותו של הנאשם עומדים מספר נתונים חיוביים במישור התפקודי, ואולם מקומם של אלו להישקל בתוך המתחם, כשיוזכר, כי על-פי פסיקת בית-המשפט העליון, יש להטיל עונשי מאסר בפועל בגין עבירות נשק גם על מי שזוהי הרשעתו הראשונה בפלילים (ראו, למשל: ע""פ 6989/13 פרח נ' מדינת ישראל [25.2.2014]). ",0
ME-17-02-51038-581,93,"6. 	המדינה פירטה שהנאשם היה עצור מיום 05.05.2018 עד ליום 10.06.2018 (סך הכול 36 ימים), ושמאותו מועד שוחרר באיזוק אלקטרוני. נטען שאין לנכות את ימי המעצר בפיקוח האלקטרוני מתקופת מאסרו. אשר למתחם העונש ההולם, הודגשה חומרת עבירות הנשק למיניהן:  ע""פ 4945/13, מדינת ישראל נ' סלימאן (19.01.2014), ע""פ 2251/11, מדינת ישראל נ' גמ'אל נפעא (04.12.2011). נטען שחלקו היחסי של הנאשם בביצוע העבירה היה מוחלט, הוזכר שלא נגרם נזק, אך מכיוון שמדובר בעבירות נשק התקיים פוטנציאל לנזק משמעותי. נטען שלא ידוע כמה זמן החזיק הנאשם את הנשק והתחמושת, או לאיזו מטרה הוא החזיק אותם, אך בשים לב לנטען – לא יכול להיות ספק באשר לאדישות הנאשם ביחס לסיכון שהוא יוצר. הוזכר גם שהנאשם הורשע בעבירה של הפרעה לשוטר, והוזכר גם שבגין עבירה זו קיים עונש מינימום של שבועיים מאסר. ",0
ME-17-02-51038-581,108," ע""פ 9702/16, סמי אבו אלוליאיה נ' מדינת ישראל (13.09.2017), שם הורשע המערער על פי הודאתו במסגרת הסדר טיעון בעבירה של נשיאה והובלת נשק ותחמושת. באותו מקרה הוא נהג ברכב והבחין בנוסע ברכב אחר שמשליך תיק לצד הדרך. הוא שב למקום אחר זמן, ונטל את התיק, וגילה בתוכו תת-מקלע מאולתר, כת מ-M16, שתי מחסניות ריקות, וקופסא עם 50 כדורים 9 מילימטר. הוא נשא את הנשק והתחמושת לחנות שברשותו, והם נותרו בחזקתו כחצי שנה. נקבע מתחם ענישה שבין 14 ל-36 חודשי מאסר בפועל, והושתו עליו 18 חודשי מאסר בפועל. הערעור על חומרת הענישה נדחה. ",1
ME-17-02-51038-581,123,"בת""פ 41855-07-16, מדינת ישראל נ' חמודא אבו עמאר (26.04.2018) הורשע הנאשם (ללא עבר פלילי) ע""פ הודאתו בהסדר טיעון בנשיאת נשק ותחמושת, ונהיגה בקלות ראש, כאשר הנאשם מצא נשק מאולתר מסוג 'קרלו' טעון במחסנית מלאה ב-10 כדורים, והוא הוביל אותו ברכבו. נקבע מתחם ענישה שבין 20 ל-48 חודשי מאסר בפועל, והושתו 20 חודשי מאסר בפועל. ערעור שהוגש על חומרת העונש טרם הוכרע. ",1
ME-16-07-41855-64,69,"בת""פ 28615-08-17, מדינת ישראל נ' חמדוני (23.04.2018), נאשם הורשע ע""פ הודאתו במסגרת הסדר טיעון בעבירות של אחזקה, נשיאה והובלת נשק והפרעה לשוטר במילוי תפקידו, כאשר הוא החזיק תת-מקלע מאולתר, מחסנית מתאימה עם 9 כדורים, קופסא עם 50 כדורים, וכן רימון הלם. כאשר הבחין בשוטרים הוא ניסה להימלט, והשליך את האמל""ח והסתתר מהשוטרים. לאותו נאשם היו 3 הרשעות קודמות. נקבע מתחם ענישה שנע בין 16 עד 40 חודשי מאסר בפועל, והוטלו 22 חודשי מאסר בפועל. ",1
ME-16-07-41855-64,75,"בת""פ 31034-06-17 מדינת ישראל נ' סעיד מסרי (17.04.2018) הורשע נאשם ע""פ הודאתו בנשיאת נשק, כאשר הוא נשא תת-מקלע מאולתר טעון במחסנית עם כדור אחד, והחזיק את הנשק בתוך תיק שנשא על גבו, כשהוא צועד באזור מגורים בבענה. הוא היה נעדר עבר פלילי. נקבע מתחם ענישה שבין 14 ל-36 חודשי מאסר בפועל. הושתו 18 חודשי מאסר בפועל. הערעור על חומרת העונש טרם הוכרע. ",1
ME-16-07-41855-64,87,"9. 	יוער שמטעם הנאשם העידו שלושה עדי אופי: ראש המועצה, אדם שמפקח עליו כעת, ומעבידו, כאשר כולם העידו שמדובר באדם צעיר, חיובי, שהעבירה אינה מתאימה להתנהלותו הרגילה. ב""כ הנאשם הזכיר שמדובר באדם צעיר, נעדר עבר פלילי, שלקח אחריות והודה, והביע חרטה עוד בחקירתו במשטרה (הוגשו בהסכמה החקירות מיום 05.05.2018, ו-10.05.2018). כמו כן, הוזכר שגיל צעיר מהווה רכיב רלוונטי שיש להתחשב בו בקביעת מתחם הענישה. נטען עוד שמדובר בנשק מאולתר, ולא נשק תקני, ונטען שהוא מהווה סיכון פחות חמור. הוזכר עוד שאין מדובר ברימון רגיל, אלא רימון לפיזור הפגנות. נטען כי לא הועלתה טענה שהמחסנית מתאימה לנשק. נטען שלסוג הנשק ומידת מסוכנותו רלוונטיות באשר לענישה (ע""פ 1332/04  פז נ' מדינת ישראל). נטענו טענות ביחס לעבירה של הפרעה לשוטר במילוי תפקידו, ואולם, מכיוון שהטענות חרגו מהעובדות בהן הודה הנאשם, אין מקום להתחשב בהן. ",0
ME-16-07-41855-64,89,"ע""פ 1505-14-14 לידאוי נ' מדינת ישראל (04.11.2014), שם הורשע נאשם באחזקת נשק והוטלו עליו עבודות שירות.",1
ME-16-07-41855-64,91," ע""פ 7139/12 ליאור נ' מדינת ישראל (07.03.2013), שם ביהמ""ש הקל בעונשו של המערער שהורשע בשתי עבירות של אחזקת נשק, והעמידו על שישה חודשי מאסר וריצוי בעבודות שירות; ע""פ 4945/13 לעיל, שם בגין הרשעה לאחר שמיעת ראיות בעבירות של אחזקת נשק, רכישה ואחזקת תחמושת, נשיאה והובלת נשק ותחמושת, הפרעה לשוטר במילוי תפקידו, מעשה פזיזות ורשלנות, והסתייעות ברכב בביצוע פשע, הוטלו על הנאשם שישה חודשי מאסר בריצוי בעבודות שירות, וערעור המדינה על קולת העונש נדחה.",1
ME-16-07-41855-64,93,"אוזכרו מקרים נוספים, בהם הוטלו עבודות שירות, או אף צווי מבחן בלבד (ע""פ 1462/12 שוקרון נ' מדינת ישראל; ע""פ 105/14 דידר נ' מדינת ישראל; ת""פ 54432-02-17 מדינת ישראל נ' חוסאם). ",1
ME-16-07-41855-64,95,"	עוד הציגה המאשימה את כתב האישום, הכרעת הדין וגזר הדין שניתנו כנגד הנאשם על ידי בית משפט השלום בעכו בת""פ 36093-03-14 (מע/2), תוך שביקשה להפעיל את העונש המותנה בן 6 חודשים שהושת עליו באותו תיק.  ",1
ME-16-07-41855-64,97,"18.	בנוסף, עתרה המאשימה להפעיל את המאסר המותנה שנגזר על הנאשם בת""פ 36093-03-14. זאת, אף שלכאורה עולה מגזר הדין כי העונש יופעל באם יעבור הנאשם עבירות של הפרעה לשוטר במילוי תפקידו וגרימת נזק לרכוש במזיד, יחד. לעניין זה נטען, כי מדובר בטעות, שכן הנאשם כלל לא הואשם ולא הורשע, באותו מקרה, בעבירה של גרימת נזק לרכוש. בנוסף, לפי חוק העונשין לא ניתן לקבוע שהתנאי יופעל בהתקיים שתי עבירות יחד, כפי שפירש זאת ב""כ הנאשם.",0
ME-16-07-41855-64,99,"25.	בפתח הדברים יצוין, כי העבירות בהן הורשע הנאשם מקימות אירוע עברייני אחד, מאחר ויש ביניהן קשר ענייני הדוק והן חלק ממסכת עבריינית אחת. העבירות בנשק וההפרעה לשוטר נעשו בסמיכות זמנים ומקום. בנוסף, העבירה האחרונה עניינה למעשה הימלטות הנאשם מפני המשטרה בעקבות ביצוע עבירות הנשק (לעניין סיווג מעשים עברייניים שונים לאירוע אחד או אירועים נפרדים ראו ע""פ 5668/13‏  ערן מזרחי נ' מדינת ישראל (17.6.2016); ע""פ 1261/15 ‏מדינת ישראל נ' יוסף דלאל (3.9.2015)).",0
ME-16-07-41855-64,101,"27.	העבירות שעניינן החזקה ונשיאה של נשק בלתי חוקי הן חמורות, שכן הן פוגעות בערך המוגן הבסיסי ביותר של שמירת חיי אדם, ביטחונו ושלומו. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש, שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).",0
ME-16-07-41855-64,103,"28. 	המגמה ההולכת וגוברת בפסיקת בתי המשפט הינה מגמה של החמרה כלפי אלה המהינים לבצע עבירות של החזקת נשק ונשיאתו. יפים לעניין זה דברי בית המשפט בע""פ 9702/16‏  סאמי אבו אלוליאיה נ' מדינת ישראל (13.9.2017):",0
ME-16-07-41855-64,104,"""ככלל, בפסיקת בית משפט זה באה לידי ביטוי, בשורה ארוכה של פסקי דין, מדיניות של החמרה בענישה בעבירות נשק (ראו למשל: ע""פ 4945/13 מדינת ישראל נ' עבד אלכרים סלימאן [19.1.2014); ע""פ 2251/11 נפאע נ' מדינת ישראל, בפסקה 7 (4.12.2011); ע""פ 6371/11 מדינת ישראל נ' הייבי (18.12.2011); ע""פ 1323/13 חסן נ' מדינת ישראל (5.6.2013)). גם כאשר מדובר בעבירות של החזקה ונשיאת נשק שלא כדין בלבד, בית משפט זה עמד לא פעם על החומרה הרבה הטמונה בעבירות אלו ועל הצורך להרתיע מפניהן בדרך של הטלת עונשי מאסר, גם על נאשם שאין לו עבר פלילי מכביד (וראו למשל: ע""פ 8846/15 דראז נ' מדינת ישראל (13.3.2016); ע""פ 5681/14 מדינת ישראל נ' טאטור (1.2.2015)). הכלל של השתת מאסר בפועל לתקופה משמעותית בעבירת החזקת נשק חל גם כאשר מדובר בעבירות שאינן במדרג הגבוה, כמו מקרה זה (ע""פ 5220/09 עוואודה נ' מדינת ישראל (30.12.2009); ע""פ 2398/14 אלהזייל נ' מדינת ישראל (8.7.2014)). במסגרת זו יש להביא בחשבון כי גם פעילות עבריינית הכוללת העברת כלי נשק ממקום למקום באופן בלתי חוקי לרשותו של הנאשם והחזקתו בו למשך זמן, ללא כל פיקוח ובקרה, עשויה להביא בסופו של יום לתוצאות הרות אסון. נוכח היקפן המתרחב של עבירות המבוצעות בנשק, החזקת נשק באופן בלתי חוקי תוך יצירת הפתח והאפשרות הזמינה לשימוש בו, מהווה סיכון של ממש לשלום הציבור (ראו גם: ע""פ 1903/13 עיאשה נ' מדינת ישראל (14.7.2013); ע""פ 1323/13 בעניין חסן הנ""ל). זאת על אחת כמה וכמה שעה שמדובר בסוג של כלי נשק שעשוי להביא למותו של אדם"".",0
ME-16-07-41855-64,108,"		כן ראו דברי בית המשפט בע""פ 135/17 מדינת ישראל נ' סמיר בסל (8.3.2017):",0
ME-18-05-32659-754,19,"""בית משפט זה עמד לא פעם על חומרתן של עבירות נשק, ובכללן עבירות של החזקת ונשיאת נשק, תוך שהוא מציין את חומרת המעשה ואת פוטנציאל הנזק הכרוך בו. נשק המתגלגל מיד ליד עלול להגיע לידי גורמים עברייניים או לפעילות ביטחונית, פגיעתו הרעה מורגשת ומהווה איום על שלום הציבור כולו; כתוצאה מכך גדל ההכרח להרתיע את היחיד והרבים מפני עיסוק בכך (ראו למשל: ע""פ 2422/14 ח'דר נ' מדינת ישראל, פסקה 10 וההפניות שם (21.12.2014); ע""פ 2918/13 דבס נ' מדינת ישראל, פסקה 8 וההפניות שם (18.7.2013)). לא אחת גם צוין כי קיימת מגמת החמרה הדרגתית בעונשים המושתים על עבריינות נשק (ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 וההפניות שם (19.1.2014); ע""פ 9373/10 ותד נ' מדינת ישראל  (14.9.2011)"".",0
ME-18-05-32659-754,23,"29.	בע""פ 1332/04  פס נ' מדינת ישראל, פ""ד נח(5) 541 נקבע כי בין השיקולים לעניין נסיבות העבירה, יש להתחשב גם בסוג הנשק המוחזק:",0
ME-18-05-32659-754,25,"33.	אשר למדיניות הענישה הנוהגת. לצד מקרים מועטים בהם נגזרו בגין עבירות בנשק חודשי מאסר בודדים (ת""פ 207/08  מדינת ישראל נ' ליאור בלטי (2.11.2008); ע""פ 5220/09 עוואודה נ' מדינת ישראל (30.12.2009)), ניתן למצוא גם מקרים בהם נגזרו תקופות מאסר משמעותיות יותר, הנעות בין 20 ל- 34 חודשי מאסר בפועל (ע""פ 2892/13 עודתאללה נ' מדינת ישראל (29.9.2013); ת""פ 24364-10-16 מדינת ישראל נ' חנינה (5.7.2017); ע""פ 761/07 מדינת ישראל נ' אדרי (22.2.2007); ת""פ 336-05-16 מדינת ישראל נ' פדילה (6.9.2017).",1
ME-18-05-32659-754,27,"	במסגרת הפסיקה אותה הציגה בפניי המאשימה, הוגש גזר הדין שניתן בת""פ 26087-05-16 (מח' חיפה) מדינת ישראל נ' מהדי בסל (16.11.2016), שם הוטלו על הנאשם שהורשע ברכישת נשק, החזקתו, נשיאתו והובלתו 42 חודשי מאסר ובנוסף הופעל עונש מאסר מותנה בן 10 חודשים, כך שבסה""כ נקבע כי הנאשם שם ירצה 52 חודשי מאסר בפועל. יחד עם זאת, בערעור שהוגש לבית המשפט העליון מטעם אותו נאשם שם, כנגד חומרת העונש, הוקל העונש והועמד על 46 חודשי מאסר בפועל, וזאת נוכח עיקרון אחידות הענישה. (ע""פ 27/17 מהדי בסל נ' מדינת ישראל (12.12.2017)). ראוי היה שהמאשימה תציין דבר הגשת הערעור וההקלה בעונשו של הנאשם שם, בד בבד עם הגשת פסק דינו של בית המשפט המחוזי. ",1
ME-18-05-32659-754,30,"""הצדדים הציגו הן לפני בית משפט המחוזי, הן בדיון שלפנינו, פסקי דין רבים התומכים כל אחד בשיטתו, זה בכה וזה בכה, לעניין רמת הענישה הנוהגת ביחס לעבירות החזקת נשק. ידוע הקושי להסיק את רמת הענישה הנוהגת, שעה שכל גזר דין מושפע מן הנסיבות הייחודיות של המעשה ושל העושה, ולא הרי זה כהרי זה. מכל מקום, אף שסנגורו של בסל הציג לפנינו פסקי דין שבהם נקבעה רמת ענישה הדומה במידה מסויימת לענייננו, דומני כי הצדק עם המדינה בטענתה שרמת הענישה המקובלת בעת האחרונה, והראויה בשים לב למגמת ההחמרה עליה עמדתי לעיל, גבוהה באופן ניכר מזו שנגזרה בעניין דנן. ודוק: בסל הוציא את הנשק מרשותו והעבירו לאחר, מבלי לדעת מה יעלה בגורלו ולמה ישמש. באופן אקראי הסתיים הסיפור בשלום, אך גם תרחיש אחר היה יכול, חלילה, להתרחש. אכן, ניתן לראות כי עונש המאסר המושת על מבצעי עבירות כגון דא בעת האחרונה עומד לעתים גם על פי שניים ושלושה מעונש המאסר שנגזר בענייננו (ראו: עניין ותד; ע""פ 5900/15 מעוז נ' מדינת ישראל (10.5.2016))"". ",0
ME-18-05-32659-754,38,"38.	אשר להפעלת המאסר המותנה, כפי שצוין, הנאשם הורשע בת""פ 36093-03-14 בבית משפט השלום בעכו בעבירה של הפרעה לשוטר במילוי תפקידו, ואין חולק כי מבחינה מהותית, ביצוע עבירה זו בשנית הוא תנאי להפעלת העונש המותנה. אכן, בגזר הדין הנ""ל נפלה טעות, שעה שצוינה, בגדר העבירות שבכוחן להפעיל את התנאי, עבירת היזק לרכוש, אשר לא יוחסה כלל לנאשם. ",0
ME-18-05-32659-754,42,"39.	זאת ועוד, גם אם נניח כי ציון העבירה של היזק לרכוש, כחלק מהעבירות שבכוחן להפעיל את התנאי, היה במקומו וכי לא מדובר בשגגה, אין בכך כדי להוביל לקבלת עמדת ההגנה אשר סבורה כי רק הרשעה בשתי העבירות יחד מצדיק את הפעלתו של התנאי. מקרה דומה נדון בע""פ 5877/13 ‏בדארנה גאלב נ' מדינת ישראל (2.4.2015), שם ציין בית המשפט כי לצד החשיבות שיש בהקפדה יתרה בניסוח התנאי, ""קשה לטעון ברצינות כי השופט שהטיל את התנאי נתכוון כי רק שילוב של העבירות של נהיגה בפסילה ואיומים יפעיל את התנאי"". בענייננו הדברים אף נכונים מכח קל וחומר, כשעבירת ההיזק לרכוש שורבבה לגזר הדין בטעות. ",0
ME-18-05-32659-754,44,"א.	22 חודשי מאסר בפועל. בנוסף, אני מורה על הפעלת המאסר המותנה בן 6 חודשים שהושת על הנאשם על ידי בית משפט השלום בעכו בת""פ 36093-03-14, באופן שחציו ירוצה במצטבר וחציו בחופף לעונש דלעיל. בסך הכל ירצה הנאשם 25 חודשי מאסר בפועל, בניכוי ימי מעצרו מיום 30.7.2017. ",1
ME-18-05-32659-754,46,"2.	בטיעונים לעונש התייחסה ב""כ המאשימה לחומרה שבעבירותה נשק ופוטנציאל הנזק הטמון בהן, העונש החמור שנקבע להם בחוק והאינטרס הציבורי שבמלחמה בעבירות אלו. היא ציינה כי גם רימוני הלם נחשבים כנשק ועלולים לפגוע, והפנתה להנחיות פרקליט המדינה ולפסק הדין בת""פ 3128-10-14 (מחוזי חיפה), מדינת ישראל נ' אסאדי (11.2.15), בו החזיק הנאשם ברימון הלם אחד שמאוחר יותר נעשה בו שימוש, נקבע מתחם ענישה שבין 8-20 חודשי מאסר והנאשם נדון לתשעה חודשי מאסר. ב""כ המאשימה ציינה כי בענייננו מדובר בהחזקה של שני רימונים, במדרג הגבוה כשהרימונים מוסלקים ברכב, וטענה כי מתחם הענישה נע בין 6-14 חודשי מאסר בפועל. ",1
ME-17-08-28615-573,43,"עפ""ג (באר שבע) 20599-04-17, ראובן מירילשוילי נ' מדינת ישראל (27.9.17) – המערער הורשע בהחזקת רימון הלם בארון בביתו, וכן בהחזקת חשיש לצריכה עצמית. הוא נדון למאסר על תנאי, התחייבות ופסילת רשיון נהיגה על תנאי, וערער על הרשעתו. הערעור נדחה ברוב דעות כנגד דעתו החולקת של אחד משופטי המותב. ",1
ME-17-08-28615-573,60,"ת""פ (מחוזי ירושלים) 53169-10-13 מדינת ישראל נ' עבדו רחמן (13.7.14), שם הודה הנאשם, כבן 19, בנשיאת אקדח טעון במחסנית ריקה בכיסו, ונשיאת שני כדורים תואמים בכיס אחר, בנוסף להחזקת מחסנית וכדורים נוספים ברכבו. נקבע מתחם ענישה בין 6 חודשים לבין 2.5 שנות מאסר. לאחר תסקיר חיובי ונסיבות חיוביות נגזר על הנאשם עונש שעיקרו שישה חודשי מאסר בעבודות שירות, כאשר אין ספק שמדובר בנסיבות חמורות מאלה של האירוע שבפני. ",1
